portfolio_id,risk_profile,date,monthly_return,cumulative_value,benchmark_return,risk_free_rate,volatility_30d,sharpe_ratio,max_drawdown
Portfolio_51,Moderate,2025-07-14,-0.0047,1844740.04,-0.012000542906820861,0.0016666666666666668,0.17007569855645935,0.7530954147838028,-0.20986988431501502
Portfolio_51,Moderate,2025-08-13,-0.0103,1844740.04,0.030534914690086196,0.0016666666666666668,0.16035798693226777,0.6733627321269533,-0.17624632603901996
Portfolio_51,Moderate,2025-09-12,0.0474,1844740.04,-0.009249675850302463,0.0016666666666666668,0.14689464058970952,0.4214057846156387,-0.15907119305590497
Portfolio_51,Moderate,2025-10-12,0.0567,1844740.04,0.0676299338852675,0.0016666666666666668,0.13656045049144944,0.6833012813060473,-0.2091808831598198
Portfolio_51,Moderate,2025-11-11,0.038,1844740.04,0.027039244512853177,0.0016666666666666668,0.16804796037213565,1.036063567835525,-0.21240052944468302
Portfolio_51,Moderate,2025-12-11,0.0025,1844740.04,0.023146626741803455,0.0016666666666666668,0.17150625051321353,0.9019326215420247,-0.12607951583281116
Portfolio_51,Moderate,2026-01-10,0.0122,1844740.04,-0.01050484485084455,0.0016666666666666668,0.15330164735690494,1.047263635941281,-0.13358955157856178
Portfolio_51,Moderate,2026-02-09,0.0417,1844740.04,-0.03740817265164929,0.0016666666666666668,0.14315937488571043,1.0418559077777987,-0.13376283398244523
Portfolio_51,Moderate,2026-03-11,0.0477,1844740.04,0.00995776470876832,0.0016666666666666668,0.14168976700129948,1.0377198361068871,-0.06687937010888714
Portfolio_51,Moderate,2026-04-10,-0.109,1844740.04,0.049591488146045457,0.0016666666666666668,0.1716388743216806,0.7282587518467667,-0.17500845486869518
Portfolio_51,Moderate,2026-05-10,-0.0043,1844740.04,0.0004173776529581086,0.0016666666666666668,0.1505785986296438,1.0862039560250512,-0.09170566302657915
Portfolio_51,Moderate,2026-06-09,-0.0022,1844740.04,0.02448646007423864,0.0016666666666666668,0.1285321985122967,0.462395631080625,-0.13797686275991483
Portfolio_51,Moderate,2026-07-09,0.0365,1844740.04,0.03632654525601114,0.0016666666666666668,0.14880649426520792,1.182980900995681,-0.2041220521890218
Portfolio_51,Moderate,2026-08-08,0.0046,1844740.04,-0.036025206065692254,0.0016666666666666668,0.1400357853828852,0.6595405573617529,-0.12368570656590103
Portfolio_51,Moderate,2026-09-07,0.0464,1844740.04,-0.00877519373760478,0.0016666666666666668,0.12678239308082007,0.9783156913390234,-0.23799759630360648
Portfolio_51,Moderate,2026-10-07,-0.047,1844740.04,-0.031274754431630594,0.0016666666666666668,0.12565940143884197,0.8414242554141748,-0.14069761439243939
Portfolio_51,Moderate,2026-11-06,0.0225,1844740.04,0.0722212584210381,0.0016666666666666668,0.16370739984218324,1.0883292366684403,-0.13556951743507534
Portfolio_52,Aggressive,2022-01-01,-0.0545,1003997.03,0.00022740321948749257,0.0016666666666666668,0.25138846852229163,0.8866927348387054,-0.11663027809710824
Portfolio_52,Aggressive,2022-01-31,0.0173,1003997.03,-0.046786202650923786,0.0016666666666666668,0.22306527590252656,1.0214621067878684,-0.1530434784965529
Portfolio_52,Aggressive,2022-03-02,0.0475,1003997.03,-0.008857110786913352,0.0016666666666666668,0.24341251317684903,0.7472589388846893,-0.12210311092378132
Portfolio_52,Aggressive,2022-04-01,0.0608,1003997.03,-0.03254948046654552,0.0016666666666666668,0.250619443662419,0.8492235458900809,-0.13018660417172484
Portfolio_52,Aggressive,2022-05-01,-0.0241,1003997.03,0.01355356862561464,0.0016666666666666668,0.26289765575785073,0.6854607697883375,-0.19709013661624777
Portfolio_52,Aggressive,2022-05-31,0.0453,1003997.03,0.09094646393598077,0.0016666666666666668,0.2424683828856441,0.7631091058690864,-0.11610799511410577
Portfolio_52,Aggressive,2022-06-30,-0.0573,1003997.03,0.061123488283274796,0.0016666666666666668,0.2363867970766326,0.6002369463620949,-0.21210766753958052
Portfolio_52,Aggressive,2022-07-30,-0.0653,1003997.03,0.06102015168327623,0.0016666666666666668,0.22404732533847416,0.7944888126968866,-0.19886424160214844
Portfolio_52,Aggressive,2022-08-29,-0.0705,1003997.03,-0.04433918741360352,0.0016666666666666668,0.24269061617265786,0.612442666731768,-0.18458142127116564
Portfolio_52,Aggressive,2022-09-28,0.0141,1003997.03,0.07532685241433043,0.0016666666666666668,0.2606224026043101,0.9862939039107979,-0.10876702185753734
Portfolio_52,Aggressive,2022-10-28,-0.09,1003997.03,0.002339408467909987,0.0016666666666666668,0.23900704101555942,0.8497869223722234,-0.14157746150337527
Portfolio_52,Aggressive,2022-11-27,-0.0248,1003997.03,-0.013870664309681147,0.0016666666666666668,0.2532461957616715,0.6587340586607416,-0.15857289653204198
Portfolio_52,Aggressive,2022-12-27,0.0176,1003997.03,-0.005781226922711719,0.0016666666666666668,0.21827818518485553,0.32976835737756605,-0.19695316249698497
Portfolio_52,Aggressive,2023-01-26,-0.0578,1003997.03,0.06832935215804296,0.0016666666666666668,0.2422579554490818,0.9551936321792809,-0.2562222571546679
Portfolio_52,Aggressive,2023-02-25,-0.0238,1003997.03,-0.029094720632227903,0.0016666666666666668,0.21613775956594122,0.7595399979825771,-0.028902225973237827
Portfolio_52,Aggressive,2023-03-27,0.0152,1003997.03,0.02177647799918457,0.0016666666666666668,0.29239031333195215,0.7491126544628673,-0.0817565313072464
Portfolio_52,Aggressive,2023-04-26,0.0278,1003997.03,0.07765305239548716,0.0016666666666666668,0.24726577333973854,0.692147057754527,-0.21589054684950765
Portfolio_52,Aggressive,2023-05-26,-0.026,1003997.03,-0.004872828075780392,0.0016666666666666668,0.2520474168800198,1.20619072346983,-0.21474869870480431
Portfolio_52,Aggressive,2023-06-25,0.0668,1003997.03,0.007900081956512124,0.0016666666666666668,0.20464229696525957,0.7146474342322864,-0.13443023212939906
Portfolio_52,Aggressive,2023-07-25,0.0526,1003997.03,0.023589734604541696,0.0016666666666666668,0.26472557699104804,0.8794808065773692,-0.12097890299518795
Portfolio_52,Aggressive,2023-08-24,0.0923,1003997.03,0.007417783239864536,0.0016666666666666668,0.2238033423502757,0.4296686072639888,-0.17733439108686083
Portfolio_52,Aggressive,2023-09-23,0.0049,1003997.03,0.0011701179423653108,0.0016666666666666668,0.281348294929387,0.7798796649687626,-0.15982845171083462
Portfolio_52,Aggressive,2023-10-23,-0.0324,1003997.03,0.0191883847610536,0.0016666666666666668,0.24324970031371995,0.9621083997893878,-0.05103331908080608
Portfolio_52,Aggressive,2023-11-22,-0.0471,1003997.03,0.08172436971531018,0.0016666666666666668,0.2524260156811122,0.8673784729390897,-0.07105719398132582
Portfolio_52,Aggressive,2023-12-22,-0.0211,1003997.03,0.0006384964760903613,0.0016666666666666668,0.26697980354810447,0.5729679740628351,-0.16554195741374989
Portfolio_52,Aggressive,2024-01-21,-0.0155,1003997.03,0.04588231844138708,0.0016666666666666668,0.2320451091553094,0.7743897642540645,-0.228710482280106
Portfolio_52,Aggressive,2024-02-20,-0.028,1003997.03,0.07531518521936266,0.0016666666666666668,0.28157570174542257,0.8376199132305497,-0.1246243563958836
Portfolio_52,Aggressive,2024-03-21,-0.0224,1003997.03,0.019547646050258355,0.0016666666666666668,0.2846077938257696,0.6962399915257256,-0.1133866190035884
Portfolio_52,Aggressive,2024-04-20,-0.0393,1003997.03,0.043156135671832116,0.0016666666666666668,0.28038314926191144,0.3481258232336605,-0.1799637239132572
Portfolio_52,Aggressive,2024-05-20,0.0244,1003997.03,-0.029471772620195413,0.0016666666666666668,0.25373970713926713,0.3967939560971456,-0.2522811445472801
Portfolio_52,Aggressive,2024-06-19,-0.0919,1003997.03,0.08100762899694237,0.0016666666666666668,0.2654422347065835,0.8242018486397624,-0.13181636760805088
Portfolio_52,Aggressive,2024-07-19,0.0319,1003997.03,0.010902731636536184,0.0016666666666666668,0.27493376641378814,0.6735111615872043,-0.14066925869632152
Portfolio_52,Aggressive,2024-08-18,0.0588,1003997.03,0.013711437149130493,0.0016666666666666668,0.22382855103854155,1.0553966118126106,-0.17228383699507047
Portfolio_52,Aggressive,2024-09-17,-0.0383,1003997.03,0.041077853829944985,0.0016666666666666668,0.252872818159287,1.1267169664818117,-0.2020689544260762
Portfolio_52,Aggressive,2024-10-17,0.1785,1003997.03,-0.031743813830139106,0.0016666666666666668,0.2273576102248923,0.8266591101028749,-0.07292658021108973
Portfolio_52,Aggressive,2024-11-16,0.0135,1003997.03,0.06101971509085227,0.0016666666666666668,0.192250784989039,0.8499414322445078,-0.31064768052575115
Portfolio_52,Aggressive,2024-12-16,-0.1424,1003997.03,0.033374042542699385,0.0016666666666666668,0.2779542353723802,0.7919511450615629,-0.14580092112526227
Portfolio_52,Aggressive,2025-01-15,-0.0093,1003997.03,0.00838425941304574,0.0016666666666666668,0.23038895203146884,0.8863411570642961,-0.16157040008266285
Portfolio_52,Aggressive,2025-02-14,0.0131,1003997.03,0.03805958346032763,0.0016666666666666668,0.24715932663701926,0.6277953787023483,-0.22679323354327552
Portfolio_52,Aggressive,2025-03-16,0.0424,1003997.03,-0.05873976637863635,0.0016666666666666668,0.2828127335988609,0.7084421294281962,-0.13307129049591757
Portfolio_52,Aggressive,2025-04-15,-0.0086,1003997.03,0.06760622881487445,0.0016666666666666668,0.23592989171755271,0.6745045031237693,-0.15660808761776618
Portfolio_52,Aggressive,2025-05-15,-0.063,1003997.03,0.006852911983960961,0.0016666666666666668,0.2971887837563962,1.1131641188188226,-0.11895622920466263
Portfolio_52,Aggressive,2025-06-14,-0.069,1003997.03,0.056042499115182845,0.0016666666666666668,0.2455445246858036,0.8598329134376957,-0.16507568222693475
Portfolio_52,Aggressive,2025-07-14,-0.0372,1003997.03,-0.038866338648834875,0.0016666666666666668,0.2800968685448399,0.9063397467979721,-0.1490963263288168
Portfolio_52,Aggressive,2025-08-13,-0.0303,1003997.03,0.0057478445254511,0.0016666666666666668,0.2123446282273373,0.604504933369457,-0.13319234149429876
Portfolio_52,Aggressive,2025-09-12,-0.0863,1003997.03,-0.012495667119621277,0.0016666666666666668,0.24455717396956275,0.7790687870441797,-0.18412343845085555
Portfolio_52,Aggressive,2025-10-12,-0.0515,1003997.03,-0.027696340823834018,0.0016666666666666668,0.20969105922686565,0.770696344197692,-0.11906957261948581
Portfolio_52,Aggressive,2025-11-11,0.0691,1003997.03,-0.05110382353426354,0.0016666666666666668,0.24939880437250433,0.8562286505383122,-0.19947902018645725
Portfolio_52,Aggressive,2025-12-11,0.1161,1003997.03,0.05509777079671998,0.0016666666666666668,0.2403571157740398,0.7797480623086979,-0.15806347502989893
Portfolio_52,Aggressive,2026-01-10,0.0581,1003997.03,-0.055508092040089684,0.0016666666666666668,0.2752188017921011,0.6088962463161526,-0.16182602577028682
Portfolio_52,Aggressive,2026-02-09,,1003997.03,0.02653691773165285,0.0016666666666666668,0.2865225856536133,0.5840135436206322,-0.17232417927972135
Portfolio_52,Aggressive,2026-03-11,0.0803,1003997.03,0.05372171942337636,0.0016666666666666668,0.2615928469818862,0.9342342718103217,-0.2025565867888084
Portfolio_52,Aggressive,2026-04-10,0.0701,1003997.03,-0.007302870117608854,0.0016666666666666668,0.24580411419048923,0.6284210485314052,-0.23372848128369536
Portfolio_52,Aggressive,2026-05-10,-0.0144,1003997.03,-0.011850855486051349,0.0016666666666666668,0.28385720498961076,0.8118346931120992,-0.08128545432133118
Portfolio_52,Aggressive,2026-06-09,0.0202,1003997.03,0.012034799714592497,0.0016666666666666668,0.23088230676030094,1.0555238026463445,-0.13938369296660505
Portfolio_52,Aggressive,2026-07-09,-0.0204,1003997.03,0.03915240786247293,0.0016666666666666668,0.2232917957219857,1.0077512579229007,-0.09655553622279006
Portfolio_52,Aggressive,2026-08-08,-0.0058,1003997.03,0.015871161661126627,0.0016666666666666668,0.22982694785475544,0.7907982342574776,-0.11943544263808778
Portfolio_52,Aggressive,2026-09-07,0.0179,1003997.03,0.013959077182583747,0.0016666666666666668,0.2650270684526941,1.0024491815305812,-0.18242233266859606
Portfolio_52,Aggressive,2026-10-07,0.0738,1003997.03,-0.03417965990840929,0.0016666666666666668,0.24906152996569395,0.7340513682260265,-0.11070767934219249
Portfolio_52,Aggressive,2026-11-06,0.0487,1003997.03,-0.0313883827374666,0.0016666666666666668,0.275509546854442,1.0707224219093532,-0.1499847517868855
Portfolio_53,Moderate,2022-01-01,0.0091,984946.12,0.00394030763712388,0.0016666666666666668,0.14765243027098715,0.6906325508479071,-0.14566062868629792
Portfolio_53,Moderate,2022-01-31,-0.0232,984946.12,0.02349394373410599,0.0016666666666666668,0.18585972201503773,0.822466413677441,-0.07444294199936632
Portfolio_53,Moderate,2022-03-02,-0.0144,984946.12,0.01822633295656119,0.0016666666666666668,0.14850707508528369,0.8297095055422585,-0.21108681848462546
Portfolio_53,Moderate,2022-04-01,-0.0102,984946.12,0.01642864391251938,0.0016666666666666668,0.1201190240276794,0.6274667284222937,-0.14450784534330946
Portfolio_53,Moderate,2022-05-01,0.07,984946.12,0.04719409254298016,0.0016666666666666668,0.1714593659549759,0.752690684071813,-0.14221413402347796
Portfolio_53,Moderate,2022-05-31,0.0044,984946.12,0.03993264954093425,0.0016666666666666668,0.1300575964171062,0.8809495010631008,-0.19139464336829046
Portfolio_53,Moderate,2022-06-30,-0.0498,984946.12,-0.00011886081452404818,0.0016666666666666668,0.14311465124258527,0.8870716254096296,-0.12248481629954548
Portfolio_53,Moderate,2022-07-30,0.0186,984946.12,0.036701204189204716,0.0016666666666666668,0.15522298242696672,0.8343307539937793,-0.057298809978069895
Portfolio_53,Moderate,2022-08-29,0.0433,984946.12,-0.046972013837865936,0.0016666666666666668,0.1754341479019386,0.7420356182263207,-0.12145542068158474
Portfolio_53,Moderate,2022-09-28,0.0077,984946.12,-0.005447848921962054,0.0016666666666666668,0.1394618755567256,0.8969154385588458,-0.09789358456927783
Portfolio_53,Moderate,2022-10-28,0.0853,984946.12,0.022218809541089277,0.0016666666666666668,0.14186826319975676,1.5222700125631339,-0.09007131645668738
Portfolio_53,Moderate,2022-11-27,0.0494,984946.12,0.03816525916814071,0.0016666666666666668,0.14470553653886692,0.6749668423421922,-0.16399195379214696
Portfolio_53,Moderate,2022-12-27,-0.0841,984946.12,0.043294354903838726,0.0016666666666666668,0.1351409349438626,0.5863592337091367,-0.12302262333194909
Portfolio_53,Moderate,2023-01-26,-0.0147,984946.12,0.016890622527643312,0.0016666666666666668,0.13844529693163657,0.5817592843169551,-0.07810515033157839
Portfolio_53,Moderate,2023-02-25,0.0156,984946.12,0.01820032939624872,0.0016666666666666668,0.1295469620440795,0.5412748927835412,-0.16807559862252347
Portfolio_53,Moderate,2023-03-27,-0.0646,984946.12,0.031219718205943048,0.0016666666666666668,0.1589251320316242,1.0263357074002437,-0.22451749037303986
Portfolio_53,Moderate,2023-04-26,0.0221,984946.12,0.013587610129422821,0.0016666666666666668,0.17138865498482042,1.0665603460952198,-0.13205450092936571
Portfolio_53,Moderate,2023-05-26,-0.0688,984946.12,0.08717108041534567,0.0016666666666666668,0.1591392767462379,1.0085493265682688,-0.14777760406122467
Portfolio_53,Moderate,2023-06-25,0.0518,984946.12,-0.021220444399912428,0.0016666666666666668,0.1368718619883188,0.836323042958884,-0.16057510034251035
Portfolio_53,Moderate,2023-07-25,0.0468,984946.12,-0.055432271423234446,0.0016666666666666668,0.13461309622611387,0.7363192851891814,-0.11363603120314203
Portfolio_53,Moderate,2023-08-24,0.0294,984946.12,0.005276517583177504,0.0016666666666666668,0.14891903684249228,0.6026174745993368,-0.14884169599689506
Portfolio_53,Moderate,2023-09-23,-0.0261,984946.12,0.05152833333038852,0.0016666666666666668,0.15233362669137834,0.49853728370362765,-0.21257613971522654
Portfolio_53,Moderate,2023-10-23,0.0178,984946.12,0.026229578338972027,0.0016666666666666668,0.1466352678716607,0.7850839539792972,-0.18063670875073784
Portfolio_53,Moderate,2023-11-22,-0.0177,984946.12,0.0232720439069512,0.0016666666666666668,0.14548623430131977,0.7626773556542791,-0.1925611695831563
Portfolio_53,Moderate,2023-12-22,-0.0834,984946.12,0.03776165647888116,0.0016666666666666668,0.14668300812575366,0.9215760666239521,-0.20967957820170088
Portfolio_53,Moderate,2024-01-21,-0.0065,984946.12,0.06589680713450789,0.0016666666666666668,0.16916061057769832,0.41804046606821466,-0.19009687375318574
Portfolio_53,Moderate,2024-02-20,0.034,984946.12,0.02237907398676013,0.0016666666666666668,0.13020407015776495,0.7736811835673348,-0.12866841070116014
Portfolio_53,Moderate,2024-03-21,,984946.12,-0.0005657599671259009,0.0016666666666666668,0.15808258055305643,0.6613340190796237,-0.26220907710840613
Portfolio_53,Moderate,2024-04-20,0.0703,984946.12,0.039854805724558406,0.0016666666666666668,0.16463721980403795,1.3007273284576666,-0.26035932589671573
Portfolio_53,Moderate,2024-05-20,0.0407,984946.12,0.031842920560189246,0.0016666666666666668,0.1204697679287492,1.1512986563350638,-0.12560665831519952
Portfolio_53,Moderate,2024-06-19,0.036,984946.12,-0.027142449253981963,0.0016666666666666668,0.16170333711902152,0.6893909984566129,-0.13497919502243655
Portfolio_53,Moderate,2024-07-19,-0.0622,984946.12,0.0129680218300815,0.0016666666666666668,0.17616252204220942,1.1629851820173025,-0.1798632686636753
Portfolio_53,Moderate,2024-08-18,-0.0048,984946.12,0.04248718713619735,0.0016666666666666668,0.15532260233355447,0.5174635865986177,-0.184811419018609
Portfolio_53,Moderate,2024-09-17,-0.0463,984946.12,0.08675980810154156,0.0016666666666666668,0.15536781601656982,0.9999559159035045,-0.16060221561834953
Portfolio_53,Moderate,2024-10-17,-0.0005,984946.12,-0.012870803255265104,0.0016666666666666668,0.1504089676145171,0.7467791889507566,-0.22466264655157991
Portfolio_53,Moderate,2024-11-16,-0.027,984946.12,-0.028922880043420047,0.0016666666666666668,0.16061826771618345,0.7238618621795179,-0.14871475589860464
Portfolio_53,Moderate,2024-12-16,-0.058,984946.12,0.013971306519938088,0.0016666666666666668,0.15469575073228078,1.0293158122630741,-0.2049347907534266
Portfolio_53,Moderate,2025-01-15,0.0481,984946.12,0.025587467139975065,0.0016666666666666668,0.1613254169027947,0.9971703558003011,-0.2206458799707436
Portfolio_53,Moderate,2025-02-14,0.0253,984946.12,0.0146605299917731,0.0016666666666666668,0.17574113919597775,0.7801758961686754,-0.12582526490178542
Portfolio_53,Moderate,2025-03-16,0.0511,984946.12,0.032867029729822604,0.0016666666666666668,0.1346179523340261,1.166764945799995,-0.12502496015155481
Portfolio_53,Moderate,2025-04-15,-0.0618,984946.12,0.023829438710493898,0.0016666666666666668,0.12506958932984197,0.9589089596426627,-0.12467948293104313
Portfolio_53,Moderate,2025-05-15,0.01,984946.12,0.0620969713498807,0.0016666666666666668,0.1453310217854347,0.6024683340803116,-0.18411194973871664
Portfolio_53,Moderate,2025-06-14,0.0494,984946.12,-0.011659625861648634,0.0016666666666666668,0.13321730222802938,1.0580320047531986,-0.08361510685341665
Portfolio_53,Moderate,2025-07-14,0.0727,984946.12,-0.0009490901481650042,0.0016666666666666668,0.14410860116873708,0.4369036173361376,-0.11520193723481975
Portfolio_53,Moderate,2025-08-13,-0.0595,984946.12,0.06311017884850481,0.0016666666666666668,0.14044207924110663,0.7766430948447204,-0.12828542693421346
Portfolio_53,Moderate,2025-09-12,-0.0093,984946.12,0.06556893761495307,0.0016666666666666668,0.1529966433275264,0.8390859832053038,-0.14103407494200984
Portfolio_53,Moderate,2025-10-12,0.0627,984946.12,-0.04353124075455484,0.0016666666666666668,0.12829814019255203,0.6384009661770256,-0.09935547129813135
Portfolio_53,Moderate,2025-11-11,-0.001,984946.12,-0.005783776363929073,0.0016666666666666668,0.14205593926796561,0.6905650791712465,-0.15688284392363386
Portfolio_53,Moderate,2025-12-11,-0.0287,984946.12,0.06479608176993612,0.0016666666666666668,0.14773203921454317,0.6427405189250284,-0.14873771854591836
Portfolio_53,Moderate,2026-01-10,-0.0537,984946.12,0.06663121286753668,0.0016666666666666668,0.14245762921596575,0.563798998313811,-0.17504956348652084
Portfolio_53,Moderate,2026-02-09,-0.0302,984946.12,0.010293840003891119,0.0016666666666666668,0.1603236142623801,1.0013767157364493,-0.2022858636981164
Portfolio_53,Moderate,2026-03-11,-0.0656,984946.12,-0.027104915255125286,0.0016666666666666668,0.14515106610918765,0.9368986049393793,-0.21300039488261277
Portfolio_53,Moderate,2026-04-10,,984946.12,-0.015205087979612338,0.0016666666666666668,0.14110884405882076,0.9883497710728741,-0.12358696196677812
Portfolio_53,Moderate,2026-05-10,0.0463,984946.12,0.03713905567476006,0.0016666666666666668,0.1700801696134958,0.7388699809821839,-0.2093703077426841
Portfolio_53,Moderate,2026-06-09,-0.0471,984946.12,-0.035076446426694545,0.0016666666666666668,0.1224283865241174,0.7082466340667615,-0.16921113074158692
Portfolio_53,Moderate,2026-07-09,0.0187,984946.12,0.0331149836185394,0.0016666666666666668,0.15025371325764905,0.7019343111314789,-0.1557999363080293
Portfolio_53,Moderate,2026-08-08,0.0441,984946.12,-0.03015776389688281,0.0016666666666666668,0.16538109856126929,0.6428168874380984,-0.20699656359679477
Portfolio_53,Moderate,2026-09-07,0.0089,984946.12,0.03416559575196724,0.0016666666666666668,0.15861246312545776,0.4552629242881977,-0.10724991826448887
Portfolio_53,Moderate,2026-10-07,-0.0747,984946.12,-0.01985618925526658,0.0016666666666666668,0.1443884320865412,0.8374040215387876,-0.12066875586915891
Portfolio_53,Moderate,2026-11-06,0.0291,984946.12,0.02126518461878628,0.0016666666666666668,0.14925272503640996,0.7150713342168179,-0.12938896532172764
Portfolio_54,Conservative,2022-01-01,0.002,1306853.85,0.008940998607144847,0.0016666666666666668,0.07471868730709152,0.7958425632218198,-0.06803514323963619
Portfolio_54,Conservative,2022-01-31,0.042,1306853.85,0.03592439260159623,0.0016666666666666668,0.08162953822781167,0.9847948668335191,-0.12271946683095858
Portfolio_54,Conservative,2022-03-02,0.0167,1306853.85,0.01956078999298262,0.0016666666666666668,0.08784450607193228,0.9034055289649516,-0.10707242649483106
Portfolio_54,Conservative,2022-04-01,-0.0163,1306853.85,0.011423944726345532,0.0016666666666666668,0.07796699341447917,0.6903674242119703,-0.18336548027354793
Portfolio_54,Conservative,2022-05-01,-0.006,1306853.85,-0.04977140188899763,0.0016666666666666668,0.07270448042550669,0.6118292940835638,-0.1753672597992018
Portfolio_54,Conservative,2022-05-31,0.0061,1306853.85,0.059951060266450446,0.0016666666666666668,0.07873950435556978,0.848353377976862,-0.13633401777440363
Portfolio_54,Conservative,2022-06-30,0.035,1306853.85,0.060828749376724466,0.0016666666666666668,0.07539531636923767,0.7554955839483877,-0.15530996858870916
Portfolio_54,Conservative,2022-07-30,0.0376,1306853.85,0.045204055628830626,0.0016666666666666668,0.09075284555003564,0.8949167639387889,-0.08835453129690601
Portfolio_54,Conservative,2022-08-29,-0.0041,1306853.85,0.01198769078148542,0.0016666666666666668,0.07861917401906542,1.0357448173171244,-0.12561911623831012
Portfolio_54,Conservative,2022-09-28,-0.0199,1306853.85,-0.019646196344204694,0.0016666666666666668,0.08797936750499481,0.7583014737959441,-0.16654117613621022
Portfolio_54,Conservative,2022-10-28,-0.0234,1306853.85,0.03676791207539026,0.0016666666666666668,0.0792893428732407,0.877791707208058,-0.11690302079646
Portfolio_54,Conservative,2022-11-27,0.013,1306853.85,-0.021288610521350605,0.0016666666666666668,0.08307880451745761,1.0698946210523248,-0.19782335718698052
Portfolio_54,Conservative,2022-12-27,0.0024,1306853.85,0.021418634417984223,0.0016666666666666668,0.0733642581233577,1.0042795367680797,-0.09940472081251142
Portfolio_54,Conservative,2023-01-26,0.0157,1306853.85,-0.006440752578029583,0.0016666666666666668,0.0976770292175269,1.021325061827457,-0.11465355074319153
Portfolio_54,Conservative,2023-02-25,-0.0286,1306853.85,0.028371155893608196,0.0016666666666666668,0.08787141527364979,0.600871518551168,-0.1402696200769488
Portfolio_54,Conservative,2023-03-27,-0.0118,1306853.85,0.019107437662241922,0.0016666666666666668,0.07679891149357952,0.8929590538887932,-0.0884152849782997
Portfolio_54,Conservative,2023-04-26,-0.0094,1306853.85,-0.008777176448117208,0.0016666666666666668,0.07956460559702956,0.6358829408292112,-0.23934945049053963
Portfolio_54,Conservative,2023-05-26,-0.014,1306853.85,0.03281633557957209,0.0016666666666666668,0.07979412964128602,0.8095158834305576,-0.19933868090867635
Portfolio_54,Conservative,2023-06-25,-0.004,1306853.85,-0.0005926974121468849,0.0016666666666666668,0.088772750313457,0.8001642673558921,-0.14854081209722936
Portfolio_54,Conservative,2023-07-25,0.0135,1306853.85,0.013022323758667723,0.0016666666666666668,0.07010894297274835,0.9249840928204714,-0.2127599057457915
Portfolio_54,Conservative,2023-08-24,0.0207,1306853.85,-0.02671590519383942,0.0016666666666666668,0.07160628184794268,0.7649550066738909,-0.16762263517689288
Portfolio_54,Conservative,2023-09-23,0.0363,1306853.85,0.005790896761511032,0.0016666666666666668,0.07275795072178845,1.0010990640612758,-0.10829862156368344
Portfolio_54,Conservative,2023-10-23,,1306853.85,-0.0001877433740764215,0.0016666666666666668,0.0761730662672965,0.6841285013309601,-0.16550724975053396
Portfolio_54,Conservative,2023-11-22,-0.0482,1306853.85,-0.04267258425172552,0.0016666666666666668,0.07232314150230527,0.9720240783969933,-0.13490937569620656
Portfolio_54,Conservative,2023-12-22,-0.0675,1306853.85,0.062446262197830574,0.0016666666666666668,0.07760643879864543,0.7276973545786266,-0.1703949462271824
Portfolio_54,Conservative,2024-01-21,0.0012,1306853.85,-0.005222848684773314,0.0016666666666666668,0.07472036789482722,0.85419764293744,-0.14854479664257944
Portfolio_54,Conservative,2024-02-20,0.0076,1306853.85,-0.011830623160667901,0.0016666666666666668,0.09000919130415122,1.1793165844972615,-0.09167113972132997
Portfolio_54,Conservative,2024-03-21,0.0249,1306853.85,0.025167316285026872,0.0016666666666666668,0.08609415781011019,1.171283103565267,-0.1119840342120288
Portfolio_54,Conservative,2024-04-20,0.006,1306853.85,-0.014438099238116127,0.0016666666666666668,0.08313818021320439,0.9252488532126636,-0.199735863701796
Portfolio_54,Conservative,2024-05-20,0.0062,1306853.85,-0.004036959757310217,0.0016666666666666668,0.08880313459244372,0.43530145299008277,-0.21252142725202972
Portfolio_54,Conservative,2024-06-19,0.0105,1306853.85,-0.0002775862606224913,0.0016666666666666668,0.08282943676404564,0.5284735110102186,-0.15633946258329706
Portfolio_54,Conservative,2024-07-19,-0.0009,1306853.85,0.04580104793085164,0.0016666666666666668,0.08054921165659427,0.9878177887262262,-0.17960570606675016
Portfolio_54,Conservative,2024-08-18,0.007,1306853.85,-0.022223009583973646,0.0016666666666666668,0.08679099064228038,0.873853106931238,-0.20927980038872296
Portfolio_54,Conservative,2024-09-17,0.0372,1306853.85,-0.02190860977814583,0.0016666666666666668,0.09251664992845932,0.6150889561061368,-0.10328356266370012
Portfolio_54,Conservative,2024-10-17,0.0037,1306853.85,-0.010731539768913143,0.0016666666666666668,0.07997459314586296,0.8589185241886745,-0.25504906052497994
Portfolio_54,Conservative,2024-11-16,0.0052,1306853.85,-0.04483668150810366,0.0016666666666666668,0.0806906641502973,0.655138487243224,-0.10017093523626888
Portfolio_54,Conservative,2024-12-16,-0.0462,1306853.85,-0.0498043260418841,0.0016666666666666668,0.0845220404500639,0.5247557559191347,-0.16760524970722143
Portfolio_54,Conservative,2025-01-15,0.0315,1306853.85,-0.0310377939888011,0.0016666666666666668,0.09521943904376959,0.5321015674059928,-0.15610298476845116
Portfolio_54,Conservative,2025-02-14,-0.0185,1306853.85,-0.05398602556101533,0.0016666666666666668,0.09279656097656472,0.880256483235441,-0.14315134552006661
Portfolio_54,Conservative,2025-03-16,0.046,1306853.85,0.0569050316755229,0.0016666666666666668,0.0811793795313809,0.8439142712282154,-0.14341373559674242
